image_path,dice_score
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00824,96.26404
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01273,76.34103
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01377,96.565605
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00122,85.954796
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00299,82.38135
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01081,97.23403
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00691,93.481895
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00571,91.48979
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01660,91.25621
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01628,38.195087
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00260,91.77038
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01472,84.809525
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00674,92.498436
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01019,96.4147
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00151,90.27997
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01242,91.78701
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00170,85.27901
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00341,91.85954
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01214,87.62057
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00348,90.860825
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01655,94.87578
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01128,92.958755
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00020,94.64968
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01178,95.848816
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01297,78.11997
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01456,93.93322
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01118,95.62276
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01366,29.396523
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00370,96.77055
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00219,95.847336
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00432,67.868256
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01201,76.95744
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00095,95.569336
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00753,53.533203
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01385,97.79181
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00760,94.80043
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00360,96.02673
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01396,95.42685
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01390,95.69003
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01488,77.715485
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01426,87.053925
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00570,85.725
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01346,96.99615
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00800,95.059204
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_01288,93.732056
../../datasets/RSNA_ASNR_MICCAI_BraTS2021_TrainingData_16July2021/BraTS2021_00744,95.98978
